,epoch,batch_no,loss,global_batch
177,5,177000,0.1409517079591751,177
178,5,178000,0.18025071918964386,178
179,5,179000,0.16786855459213257,179
180,5,180000,0.19260647892951965,180
181,5,181000,0.1463361382484436,181
182,5,182000,0.16724041104316711,182
183,5,183000,0.16260313987731934,183
184,5,184000,0.14879631996154785,184
185,5,185000,0.1230362057685852,185
186,6,186000,0.12053865194320679,186
187,6,187000,0.12275718152523041,187
188,6,188000,0.15636514127254486,188
189,6,189000,0.09580662101507187,189
190,6,190000,0.1259206235408783,190
191,6,191000,0.18654924631118774,191
192,6,192000,0.10953780263662338,192
193,6,193000,0.18548262119293213,193
194,6,194000,0.2631811201572418,194
195,6,195000,0.19785860180854797,195
196,6,196000,0.18124321103096008,196
197,6,197000,0.13443425297737122,197
198,6,198000,0.1373165100812912,198
199,6,199000,0.13326570391654968,199
200,6,200000,0.10556049644947052,200
201,6,201000,0.14225398004055023,201
202,6,202000,0.11862829327583313,202
203,6,203000,0.14220349490642548,203
204,6,204000,0.09956156462430954,204
205,6,205000,0.10358522087335587,205
206,6,206000,0.13169515132904053,206
207,6,207000,0.16802962124347687,207
208,6,208000,0.17751280963420868,208
209,6,209000,0.2091427892446518,209
210,6,210000,0.13152074813842773,210
211,6,211000,0.16704028844833374,211
212,6,212000,0.16129668056964874,212
213,6,213000,0.19472375512123108,213
214,6,214000,0.09150221943855286,214
215,6,215000,0.155411496758461,215
216,6,216000,0.0815073698759079,216
217,6,217000,0.17235171794891357,217
218,6,218000,0.11867767572402954,218
219,6,219000,0.11288516968488693,219
220,6,220000,0.1713733673095703,220
221,6,221000,0.17681057751178741,221
222,6,222000,0.1572144627571106,222
223,7,223000,0.18246737122535706,223
224,7,224000,0.13579310476779938,224
225,7,225000,0.1536657214164734,225
226,7,226000,0.0971185490489006,226
227,7,227000,0.10606878250837326,227
228,7,228000,0.2088976353406906,228
229,7,229000,0.12446720153093338,229
230,7,230000,0.15222585201263428,230
231,7,231000,0.18992879986763,231
232,7,232000,0.13732275366783142,232
233,7,233000,0.16345740854740143,233
234,7,234000,0.13260780274868011,234
235,7,235000,0.10906647890806198,235
236,7,236000,0.11917968839406967,236
237,7,237000,0.10153445601463318,237
238,7,238000,0.16775423288345337,238
239,7,239000,0.13977862894535065,239
240,7,240000,0.12332120537757874,240
241,7,241000,0.1375136524438858,241
242,7,242000,0.07432948797941208,242
243,7,243000,0.2342151254415512,243
244,7,244000,0.08755481988191605,244
245,7,245000,0.13414590060710907,245
246,7,246000,0.14542795717716217,246
247,7,247000,0.150099515914917,247
248,7,248000,0.14305827021598816,248
249,7,249000,0.1351756751537323,249
250,7,250000,0.14308446645736694,250
251,7,251000,0.207651749253273,251
252,7,252000,0.14555606245994568,252
253,7,253000,0.16832298040390015,253
254,7,254000,0.15362298488616943,254
255,7,255000,0.09925016760826111,255
256,7,256000,0.14216044545173645,256
257,7,257000,0.11638965457677841,257
258,7,258000,0.10317078232765198,258
259,7,259000,0.1299821436405182,259
260,8,260000,0.13976694643497467,260
261,8,261000,0.12813299894332886,261
262,8,262000,0.13165384531021118,262
263,8,263000,0.1388748586177826,263
264,8,264000,0.12645764648914337,264
265,8,265000,0.1276203691959381,265
266,8,266000,0.1279287040233612,266
267,8,267000,0.15771831572055817,267
268,8,268000,0.08738823235034943,268
269,8,269000,0.13102461397647858,269
270,8,270000,0.16739685833454132,270
271,8,271000,0.17864547669887543,271
272,8,272000,0.17733287811279297,272
273,8,273000,0.1248709112405777,273
274,8,274000,0.10278689861297607,274
275,8,275000,0.18423591554164886,275
276,8,276000,0.1430843621492386,276
277,8,277000,0.16883283853530884,277
278,8,278000,0.131942018866539,278
279,8,279000,0.08702179789543152,279
280,8,280000,0.15693075954914093,280
281,8,281000,0.15214002132415771,281
282,8,282000,0.15899530053138733,282
283,8,283000,0.1449439972639084,283
284,8,284000,0.1333024799823761,284
285,8,285000,0.12151467800140381,285
286,8,286000,0.15372449159622192,286
287,8,287000,0.07866111397743225,287
288,8,288000,0.1479577273130417,288
289,8,289000,0.11975448578596115,289
290,8,290000,0.12721134722232819,290
291,8,291000,0.16838949918746948,291
292,8,292000,0.14887945353984833,292
293,8,293000,0.14148293435573578,293
294,8,294000,0.15446875989437103,294
295,8,295000,0.20288655161857605,295
296,8,296000,0.0982392355799675,296
297,9,297000,0.10256655514240265,297
298,9,298000,0.11730613559484482,298
299,9,299000,0.10335688292980194,299
300,9,300000,0.1273452639579773,300
301,9,301000,0.12933874130249023,301
302,9,302000,0.14216066896915436,302
303,9,303000,0.12784647941589355,303
304,9,304000,0.09749047458171844,304
305,9,305000,0.1391744762659073,305
306,9,306000,0.16738127171993256,306
307,9,307000,0.10710348933935165,307
308,9,308000,0.08468881249427795,308
309,9,309000,0.09172998368740082,309
310,9,310000,0.10886310786008835,310
311,9,311000,0.1349014937877655,311
312,9,312000,0.1414051353931427,312
313,9,313000,0.10459601879119873,313
314,9,314000,0.14277850091457367,314
315,9,315000,0.09368160367012024,315
316,9,316000,0.08514472097158432,316
317,9,317000,0.15174566209316254,317
318,9,318000,0.08347274363040924,318
319,9,319000,0.11074470728635788,319
320,9,320000,0.10063756257295609,320
321,9,321000,0.10793635994195938,321
322,9,322000,0.20265565812587738,322
323,9,323000,0.06174474582076073,323
324,9,324000,0.1501939743757248,324
325,9,325000,0.15723206102848053,325
326,9,326000,0.1699601113796234,326
327,9,327000,0.13672618567943573,327
328,9,328000,0.11720076948404312,328
329,9,329000,0.09902350604534149,329
330,9,330000,0.14940176904201508,330
331,9,331000,0.1254620999097824,331
332,9,332000,0.19048713147640228,332
333,9,333000,0.12555111944675446,333
334,10,334000,0.09556511044502258,334
335,10,335000,0.10302525013685226,335
336,10,336000,0.09693338721990585,336
337,10,337000,0.15012666583061218,337
338,10,338000,0.1657109558582306,338
339,10,339000,0.17167116701602936,339
340,10,340000,0.11431816220283508,340
341,10,341000,0.08961561322212219,341
342,10,342000,0.12488605827093124,342
343,10,343000,0.12095725536346436,343
344,10,344000,0.15911076962947845,344
345,10,345000,0.14241227507591248,345
346,10,346000,0.136440709233284,346
347,10,347000,0.13441509008407593,347
348,10,348000,0.09957162290811539,348
349,10,349000,0.1459926813840866,349
350,10,350000,0.09454651176929474,350
351,10,351000,0.12556563317775726,351
352,10,352000,0.12226076424121857,352
353,10,353000,0.15774238109588623,353
354,10,354000,0.08919791877269745,354
355,10,355000,0.11414231359958649,355
356,10,356000,0.06606035679578781,356
357,10,357000,0.06300294399261475,357
358,10,358000,0.14596498012542725,358
359,10,359000,0.15012772381305695,359
360,10,360000,0.12383129447698593,360
361,10,361000,0.12228185683488846,361
362,10,362000,0.09204969555139542,362
363,10,363000,0.10278790444135666,363
364,10,364000,0.057093311101198196,364
365,10,365000,0.1379115730524063,365
366,10,366000,0.1290265917778015,366
367,10,367000,0.13388237357139587,367
368,10,368000,0.10557989776134491,368
369,10,369000,0.07995030283927917,369
370,10,370000,0.11314860731363297,370
